Unnamed: 0,outcome,ss-1,ts-1,knocks-1,tkd-lnd-1,tkd-att-1,sub-att-1,h-tar-1,b-tar-1,l-tar-1,dist-pos-1,clinch-pos-1,ground-pos-1,r1-ts-1,r1-ss-1,r2-ts-1,r2-ss-1,r3-ts-1,r3-ss-1,r4-ts-1,r4-ss-1,r5-ts-1,r5-ss-1,r1-td-1,r2-td-1,r3-td-1,r4-td-1,r5-td-1,r1-kd-1,r2-kd-1,r3-kd-1,r4-kd-1,r5-kd-1,age-1,height-1,weight-1,reach-1,leg_reach-1,ranking-1,ss-2,ts-2,knocks-2,tkd-lnd-2,tkd-att-2,sub-att-2,h-tar-2,b-tar-2,l-tar-2,dist-pos-2,clinch-pos-2,ground-pos-2,r1-ts-2,r1-ss-2,r2-ts-2,r2-ss-2,r3-ts-2,r3-ss-2,r4-ts-2,r4-ss-2,r5-ts-2,r5-ss-2,r1-td-2,r2-td-2,r3-td-2,r4-td-2,r5-td-2,r1-kd-2,r2-kd-2,r3-kd-2,r4-kd-2,r5-kd-2,age-2,height-2,weight-2,reach-2,leg_reach-2,ranking-2
7397,1,42,99,0,5,7.0,2,37,1,4,15,2,25,46,15,39.0,13.0,27.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,68.0,171.0,70.0,38.0,892.4893061016094,21,31,0,0,0.0,0,4,9,8,19,2,0,28,11,19.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,69.0,155.0,71.74353448275862,40.03962201591512,1416.8099516902053
7398,1,21,34,0,1,2.0,0,19,1,1,13,1,7,18,5,35.0,8.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,71.0,185.0,71.88410232266165,40.14344005021971,1645.0167767368366,7,29,0,1,2.0,0,7,0,0,7,0,0,32,3,36.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,73.0,185.0,71.74353448275862,40.03962201591512,1429.2811871342765
7399,1,32,65,0,2,9.0,0,15,9,8,19,12,1,35,12,37.0,13.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,72.0,185.5,71.88410232266165,40.14344005021971,1446.2621038100722,32,40,0,0,0.0,0,18,14,0,14,18,0,61,12,50.0,11.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,74.0,186.0,71.74353448275862,40.03962201591512,1430.5551957560365
7400,1,12,21,0,8,16.0,0,11,1,0,6,5,1,34,5,16.0,3.0,16.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,72.0,205.0,75.0,42.0,1588.641425051335,31,67,0,0,0.0,0,15,10,6,20,11,0,32,10,16.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24351407000686,69.94344543582704,165.40860672614966,71.74353448275862,40.03962201591512,1536.8600402120562
7401,1,8,8,1,0,0.0,0,4,0,4,5,0,3,20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,69.0,170.0,71.88410232266165,40.14344005021971,1476.5029916313608,4,4,0,0,,0,1,3,0,4,0,0,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,73.0,155.0,71.74353448275862,40.03962201591512,1406.1967923239783
7402,1,94,110,0,0,0.0,0,60,19,15,84,8,2,55,20,84.0,29.0,125.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,69.0,155.0,71.88410232266165,40.14344005021971,1165.1492833924483,26,33,0,4,,2,23,1,2,17,4,5,30,10,20.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,70.0,154.8,71.5,40.5,2294.163597299708
7403,1,6,11,1,0,0.0,1,3,1,2,5,0,1,23,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,68.0,156.0,71.0,40.0,3228.5364628350007,2,3,0,0,,0,2,0,0,2,0,0,27,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,70.0,169.0,71.74353448275862,40.03962201591512,1296.6944362154452
7404,1,14,17,1,0,0.0,0,9,4,1,10,0,4,33,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.86253008825889,70.02935276811982,166.20581706338595,71.88410232266165,40.14344005021971,1637.9292519388412,3,3,0,0,,0,3,0,0,3,0,0,18,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,74.0,249.0,71.74353448275862,40.03962201591512,1388.5414925290784
7405,1,14,24,1,0,0.0,1,14,0,0,7,0,7,34,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,72.0,170.0,71.88410232266165,40.14344005021971,2117.930745449662,13,14,0,0,,0,12,1,0,11,2,0,36,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,69.0,156.0,71.74353448275862,40.03962201591512,1581.359755432047
7406,1,15,18,0,0,0.0,1,12,2,1,5,10,0,34,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,73.0,146.0,74.0,41.0,1983.729040495199,10,13,1,1,,0,8,2,0,6,4,0,24,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,70.0,155.0,71.74353448275862,40.03962201591512,1301.36158259924
7407,1,16,22,0,1,1.0,0,8,8,0,0,0,16,28,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,72.0,186.0,71.88410232266165,40.14344005021971,1466.2501851062711,9,10,0,0,0.0,1,5,1,3,7,2,0,16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,73.0,185.0,71.74353448275862,40.03962201591512,1122.4137424812518
7408,1,15,30,1,2,2.0,0,13,2,0,2,3,10,22,9,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,69.0,170.0,71.5,39.5,1513.1370200954989,5,29,0,0,0.0,1,3,1,1,2,2,1,7,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,72.0,170.0,74.0,41.5,1804.088065923068
7409,1,21,55,0,6,6.0,4,18,0,3,3,0,18,29,15,13.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,68.0,155.0,71.88410232266165,40.14344005021971,1191.0357484819683,1,20,0,1,1.0,4,1,0,0,0,0,1,17,1,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,69.0,156.0,71.74353448275862,40.03962201591512,1458.2989252938464
7410,1,70,149,0,0,0.0,0,66,2,2,34,27,9,46,25,24.0,9.0,23.0,14.0,25.0,12.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,69.0,155.5,70.0,37.5,690.5617779325638,8,8,0,0,,0,7,1,0,6,2,0,34,2,27.0,2.0,18.0,1.0,24.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,70.0,170.0,72.5,40.0,1513.464382588739
7411,1,2,2,1,0,0.0,1,2,0,0,1,0,1,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,75.0,260.0,79.0,43.0,1229.2598602160112,0,0,0,0,,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,76.0,237.0,71.74353448275862,40.03962201591512,1885.9835202225015
7412,1,55,109,0,4,10.0,0,37,12,6,40,13,2,27,8,69.0,21.0,67.0,26.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,72.0,171.0,71.88410232266165,40.14344005021971,2382.9300958360204,54,94,0,1,2.0,0,34,12,8,26,28,0,26,6,63.0,19.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24351407000686,69.94344543582704,165.40860672614966,71.74353448275862,40.03962201591512,1328.4425280760688
7413,1,22,43,1,1,2.0,1,20,2,0,15,5,2,48,12,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,70.0,145.0,71.88410232266165,40.14344005021971,1870.8027924006049,13,14,0,0,0.0,0,7,0,6,9,2,2,50,10,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,67.0,155.0,70.0,38.0,126.59643931543216
7414,1,54,91,0,1,1.0,2,23,10,21,40,12,2,11,6,47.0,20.0,57.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,84.0,265.0,84.5,44.0,2191.507414958178,37,43,1,0,0.0,0,28,9,0,24,7,6,12,6,40.0,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,74.0,246.0,71.74353448275862,40.03962201591512,1364.9307627805197
7415,1,21,26,1,0,0.0,0,19,2,0,17,2,2,56,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,74.0,185.0,71.88410232266165,40.14344005021971,1566.7635021976157,29,30,0,0,,0,28,0,1,29,0,0,90,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,73.0,193.0,71.74353448275862,40.03962201591512,1795.5087454475702
7416,1,55,82,0,2,5.0,0,39,6,10,23,15,17,57,28,33.0,15.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,70.0,155.5,68.0,39.0,1911.0494485257973,20,45,0,1,2.0,3,12,5,3,18,1,1,44,11,15.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,69.0,156.0,71.74353448275862,40.03962201591512,1507.392509359417
7417,1,49,114,0,7,14.0,4,36,6,7,10,30,9,30,15,28.0,17.0,25.0,17.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,69.0,185.8,69.0,39.5,2004.9674755017952,16,28,0,1,2.0,0,6,6,4,6,10,0,14,10,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,70.0,170.5,71.74353448275862,40.03962201591512,1238.6692811476985
7418,1,6,21,0,1,2.0,3,5,1,0,2,0,4,12,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86253008825889,70.02935276811982,166.20581706338595,71.88410232266165,40.14344005021971,1958.981382809029,8,31,0,2,4.0,2,8,0,0,0,0,8,4,0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,74.0,184.0,71.74353448275862,40.03962201591512,1341.844402238612
7419,1,10,10,0,0,0.0,1,6,3,1,8,2,0,36,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,73.0,183.0,71.88410232266165,40.14344005021971,1317.470393739498,17,26,0,1,,1,15,1,1,6,3,8,48,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,70.0,170.0,71.0,39.0,1254.9786672161736
7420,1,28,32,1,1,3.0,0,10,8,10,14,8,6,40,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,71.0,155.0,71.88410232266165,40.14344005021971,1535.4167087773262,14,21,1,0,0.0,0,11,0,3,3,3,8,37,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,71.0,171.0,71.74353448275862,40.03962201591512,1485.2872147782152
7421,1,8,9,1,1,2.0,0,8,0,0,7,0,1,35,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,72.0,262.0,72.0,44.0,1348.4977902865016,12,14,0,0,0.0,0,12,0,0,9,3,0,48,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,76.0,244.0,71.74353448275862,40.03962201591512,1579.4609273363671
7422,1,5,7,0,0,0.0,0,2,0,3,5,0,0,17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,73.0,205.0,71.88410232266165,40.14344005021971,2034.21337643281,44,55,0,1,,0,33,7,4,9,2,33,88,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,76.0,237.6,84.5,45.0,2950.6631091837776
7423,1,27,36,0,4,4.0,1,23,4,0,12,4,11,17,3,21.0,13.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86253008825889,70.02935276811982,166.20581706338595,71.88410232266165,40.14344005021971,1637.9292519388412,43,61,0,0,0.0,0,11,0,32,40,1,2,25,12,12.0,11.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,72.0,208.0,71.74353448275862,40.03962201591512,1511.7963877142442
7424,1,25,36,0,0,0.0,1,19,5,1,11,2,12,30,9,31.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,66.0,135.6,68.0,37.5,2880.166688681053,7,7,0,3,,0,5,2,0,5,2,0,27,6,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,67.0,155.0,71.74353448275862,40.03962201591512,1416.5738003991669
7425,1,14,17,1,0,0.0,0,6,4,4,5,6,3,30,11,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,75.0,249.0,79.0,43.0,1709.427807413474,10,10,0,3,,1,6,1,3,6,4,0,18,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,78.0,262.0,71.74353448275862,40.03962201591512,1450.0
7426,1,58,103,0,1,2.0,2,40,14,4,17,10,31,35,20,27.0,17.0,33.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,76.0,205.0,71.88410232266165,40.14344005021971,1458.1746036610143,16,27,0,0,0.0,1,13,2,1,6,7,3,27,13,9.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,74.0,254.0,71.74353448275862,40.03962201591512,1450.0
7427,1,26,26,0,0,0.0,0,20,6,0,23,3,0,36,12,27.0,5.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,72.0,261.0,71.88410232266165,40.14344005021971,1638.9487516410038,17,17,0,0,,0,5,9,3,12,5,0,46,6,50.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,75.0,251.0,71.74353448275862,40.03962201591512,1450.0
7428,1,36,100,0,0,0.0,0,15,6,15,11,19,6,21,11,13.0,7.0,33.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,73.0,206.0,71.88410232266165,40.14344005021971,1614.102061436105,15,36,0,7,,2,9,6,0,6,5,4,18,6,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,69.0,206.0,71.74353448275862,40.03962201591512,1327.5565431610885
7429,1,14,69,1,2,2.0,0,7,4,3,7,0,7,2,2,1.0,0.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,67.0,170.0,71.0,40.0,1726.1160064478313,8,47,0,2,2.0,2,2,6,0,1,1,6,8,3,9.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.24351407000686,69.94344543582704,165.40860672614966,71.74353448275862,40.03962201591512,1494.9625739557746
7430,1,6,15,0,2,2.0,1,1,4,1,1,5,0,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,68.0,156.0,71.88410232266165,40.14344005021971,1614.3412836404434,3,5,0,0,0.0,0,0,0,3,3,0,0,19,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,68.0,156.0,71.74353448275862,40.03962201591512,1388.2766376019665
7431,1,70,91,0,0,0.0,0,44,11,15,62,5,3,59,19,33.0,10.0,114.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,75.0,204.0,71.88410232266165,40.14344005021971,1617.620738527415,24,56,0,3,,0,21,2,1,11,1,12,31,10,25.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,75.0,204.0,71.74353448275862,40.03962201591512,1305.240639242012
7432,1,19,40,0,2,4.0,1,15,2,2,10,0,9,23,6,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,70.0,170.0,71.88410232266165,40.14344005021971,2015.376200971016,16,17,0,0,0.0,0,9,0,7,15,0,1,38,9,34.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,74.0,203.8,78.0,44.0,1907.678694943384
7433,1,34,53,2,2,4.0,0,21,9,4,11,8,15,27,12,24.0,12.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.0,71.0,171.0,71.88410232266165,40.14344005021971,923.758512455507,16,83,0,1,2.0,1,11,2,3,2,6,8,16,5,12.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,69.0,156.0,71.74353448275862,40.03962201591512,1581.359755432047
7434,1,14,15,1,0,0.0,0,11,0,3,14,0,0,28,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.86253008825889,70.02935276811982,166.20581706338595,71.88410232266165,40.14344005021971,1637.9292519388412,3,3,0,0,,0,1,0,2,3,0,0,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24351407000686,69.94344543582704,165.40860672614966,71.74353448275862,40.03962201591512,1416.196760786726
7435,1,134,147,0,0,0.0,0,53,52,29,70,64,0,51,35,71.0,39.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,71.0,170.0,71.88410232266165,40.14344005021971,1669.2541275728358,51,103,0,1,,0,40,11,0,21,30,0,50,25,40.0,12.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,69.0,186.0,71.74353448275862,40.03962201591512,1384.8289510147831
7436,1,22,31,0,0,0.0,0,9,12,1,4,17,1,39,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,74.0,170.0,77.5,45.0,1549.3855679045068,8,16,0,0,,0,3,2,3,3,5,0,24,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,70.0,156.0,71.74353448275862,40.03962201591512,2135.444980101938
7437,1,3,10,0,1,1.0,1,1,2,0,0,2,1,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,78.0,185.0,71.88410232266165,40.14344005021971,1428.001590336584,5,7,0,3,3.0,1,2,2,1,0,4,1,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,73.0,186.0,71.74353448275862,40.03962201591512,1424.8719692908903
7438,1,28,57,0,2,4.0,0,22,3,3,7,2,19,32,12,31.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,70.0,170.0,71.88410232266165,40.14344005021971,1572.418124381247,6,23,0,1,2.0,1,5,1,0,2,3,1,9,5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,71.0,171.0,71.74353448275862,40.03962201591512,1538.0591486454389
7439,0,28,71,0,2,2.0,0,11,2,15,12,4,12,21,9,17.0,9.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86253008825889,70.02935276811982,166.20581706338595,71.88410232266165,40.14344005021971,1316.2209772587962,22,28,0,5,7.0,2,17,5,0,12,9,1,21,7,25.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,70.0,158.0,73.0,39.5,1343.259461358478
7440,1,33,70,0,3,3.0,2,29,3,1,18,0,15,81,22,39.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,70.0,155.0,71.88410232266165,40.14344005021971,1607.021573594356,25,53,0,0,0.0,0,18,3,4,20,3,2,45,14,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24351407000686,69.94344543582704,165.40860672614966,71.74353448275862,40.03962201591512,1536.8600402120562
7441,1,39,59,0,1,10.0,0,19,9,11,6,33,0,12,10,17.0,7.0,44.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,74.0,204.0,71.88410232266165,40.14344005021971,1594.5254218743748,27,44,1,1,10.0,0,10,10,7,15,10,2,11,3,23.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,74.0,241.0,71.74353448275862,40.03962201591512,1344.790878101514
7442,1,55,107,0,1,4.0,0,21,22,12,15,36,4,31,21,37.0,19.0,44.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,72.0,169.0,71.88410232266165,40.14344005021971,1457.2084348358835,38,75,0,0,0.0,1,17,15,6,17,21,0,22,13,30.0,12.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24351407000686,69.94344543582704,165.40860672614966,71.74353448275862,40.03962201591512,1472.242306335189
7443,1,29,50,0,3,3.0,1,24,3,2,12,2,15,12,0,73.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,73.0,186.0,75.5,44.5,3019.3405957491245,11,27,1,0,0.0,0,8,2,1,6,0,5,21,8,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,71.0,185.0,71.74353448275862,40.03962201591512,1352.2002167563517
7444,1,45,67,1,0,0.0,3,36,8,1,20,6,19,14,8,39.0,22.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,44.0,72.0,170.0,75.0,43.0,2466.5028059871447,19,58,0,1,,3,13,1,5,16,3,0,19,7,17.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45.0,73.0,170.0,71.74353448275862,40.03962201591512,1490.6445013257055
